id,estado,nombres,apellidos,identificacion,fecha_expedicion,lugar_expedicion,fecha_nacimiento,telefono,direccion,ocupacion,celular,correo,tarjeta_profesional,apoderado_id_id,barrio_id_id,ciudad_nacimiento_id_id,escolaridad_id_id,estado_civil_id_id,estrato_socioeconomico_id_id,genero_id_id,grupo_etnico_id_id,perfil_id_id,sexo_id_id,tipo_cargo_id_id,tipo_discapacidad_id_id,tipo_documento_id_id,tipo_persona_id_id,tipo_vivienda_id_id,usuarioId_id
913,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,240,,,,,1,1,,,1,1,,1,,,
914,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,240,,,,,1,1,,,1,1,,1,,,
915,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,240,,,,,1,1,,,1,1,,1,,,
916,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,240,,,,,1,1,,,1,1,,1,,,
917,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,240,,,,,1,1,,,1,1,,1,,,
918,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,240,,,,,1,1,,,1,1,,1,,,
919,1,persona,prueba,6541321,,,,,,,31321321,a@ugc.edu.co,,478,,,,,,,,,,,,,,,
920,1,jairo,urrego,6541321,,,,,,,321221837,jairo@ugc.edu.co,,240,,,,,1,1,,,1,1,,1,,,
921,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,469,,,,,1,1,,,1,,,1,,,
922,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
923,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,240,,,,,1,1,,,1,1,,1,,,
924,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,240,,,,,1,1,,,1,1,,1,,,
925,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,240,,,,,1,1,,,1,1,,1,,,
926,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,470,,,,,1,1,,,1,,,1,,,
927,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
928,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,471,,,,,1,1,,,1,,,1,,,
929,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
930,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,472,,,,,1,1,,,1,,,1,,,
931,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
932,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,473,,,,,1,1,,,1,,,1,,,
933,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
934,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,474,,,,,1,1,,,1,,,1,,,
935,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
936,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,240,,,,,1,1,,,1,1,,1,,,
937,1,Juan Diego,Benavidez Castellanos,1234567890,2018-09-15,Bogotá,,,,,32122183723,juan.benavidez@ugc.edu.co,,240,,,,,1,1,,,1,1,,1,,,
938,1,jairo,urrego,120423098,,,,,,,321221837,jairo@ugc.edu.co,,240,,,,,1,1,,,1,1,,1,,,
939,1,jairo,urrego,120423098,,,,,,,321221837,jairo@ugc.edu.co,,240,,,,,1,1,,,1,1,,1,,,
940,1,jairo,urrego,120423098,,,,,,,321221837,jairo@ugc.edu.co,,240,,,,,1,1,,,1,1,,1,,,
941,1,jairo,urrego,120423098,,,,,,,321221837,jairo@ugc.edu.co,,,,,,,,,,,,1,,,,,
942,1,jairo,urrego,120423098,,,,,,,321221837,jairo@ugc.edu.co,,,,,,,,,,,,1,,,,,
943,1,jairo,urrego,120423098,,,,,,,321221837,jairo@ugc.edu.co,,,,,,,,,,,,1,,,,,
944,1,jairo,urrego,120423098,,,,,,,321221837,jairo@ugc.edu.co,,,,,,,,,,,,1,,,,,
945,1,jairo,urrego,1204230987,,,,,,,321221837,jairo@ugc.edu.co,,,,,,,,,,,,1,,,,,
946,1,jairo,urrego,1204230987,,,,,,,321221837,jairo@ugc.edu.co,,,,,,,,,,,,1,,,,,
947,1,jairo,urrego,1204230987,,,,,,,321221837,jairo@ugc.edu.co,,,,,,,,,,,,1,,,,,
948,1,jairo,urrego,1204230987,,,,,,,321221837,jairo@ugc.edu.co,,,,,,,,,,,,1,,,,,
949,1,jairo,urrego,1204230987,,,,,,,321221837,jairo@ugc.edu.co,,,,,,,,,,,,1,,,,,
950,1,jairo,urrego,12042309875,,,,,,,321221837,jairo@ugc.edu.co,,,,,,,,,,,,1,,,,,
951,1,jairo,urrego,12042309875,,,,,,,321221837,jairo@ugc.edu.co,,,,,,,,,,,,1,,,,,
952,1,jairo,urrego,12042309875,,,,,,,321221837,jairo@ugc.edu.co,,,,,,,,,,,,1,,,,,
953,1,jairo,urrego,12042309875,,,,,,,321221837,jairo@ugc.edu.co,,,,,,,,,,,,1,,,,,
954,1,jairo,urrego,12042309875,,,,,,,321221837,jairo@ugc.edu.co,,,,,,,,,,,,1,,,,,
955,0,jairo,urrego,12042309871,,,,,,,321221837,jairo@ugc.edu.co,,,,,,,,,,,,1,,,,,
956,1,jairo,urrego,1204230981,,,,,,,321221837,jairo@ugc.edu.co,,,,,,,,,,,,1,,,,,
957,0,jairo,urrego,1013689035,,,,,,,321221837,jairo@ugc.edu.co,,,,,,,,,,,,1,,,,,
958,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,479,,,,,1,1,,,1,,,1,,,
959,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
960,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,480,,,,,1,1,,,1,,,1,,,
961,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
962,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,481,,,,,1,1,,,1,,,1,,,
963,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
964,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,482,,,,,1,1,,,1,,,1,,,
965,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
966,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,483,,,,,1,1,,,1,,,1,,,
967,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
968,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,484,,,,,1,1,,,1,,,1,,,
969,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
